session_id,day,total_pnl,emerald_pnl,tomato_pnl,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2
45,-2,12617.5,6611.0,6006.5,1.274765307782153,0.9964761114743743,0.660082292952823,0.9969144912648233,0.6146830148293302,0.9886769161561185
46,-2,17195.75,7903.0,9292.75,1.7574347149263472,0.9973326928270323,0.8138697697526976,0.9968080084978416,0.9435649451736494,0.9926463744736395
47,-2,15236.0,7791.0,7445.0,1.5603370760973707,0.9963311218236911,0.8133854264138543,0.9975648434632274,0.7469516496835165,0.9898957054136579
48,-2,16116.5,7402.0,8714.5,1.6453356868423568,0.9978631484782557,0.753930198285302,0.9918079029403783,0.8914054885570549,0.9948294596883018
49,-2,15373.25,7140.0,8233.25,1.4906049731465498,0.9945170082755815,0.7177906478539064,0.9972824783431378,0.7728143252926433,0.9892464235348211
50,-2,14795.5,7771.0,7024.5,1.487024595792746,0.9955056605574824,0.7739081044250811,0.9970675525657127,0.7131164913676649,0.9906259950464772
51,-2,16905.5,9234.0,7671.5,1.6821403092439031,0.9968339775823107,0.8715641272776413,0.9965220916800932,0.8105761819662618,0.987970155439094
52,-2,15528.5,8271.0,7257.5,1.4962833282573333,0.9955746126255688,0.8026981586029815,0.9935876648633364,0.6935851696543517,0.9902326890547776
53,-2,15619.5,7450.0,8169.5,1.5177941549679415,0.9940515395457301,0.7575618057396181,0.9942694903986987,0.7602323492283235,0.9906032932888429
54,-2,15745.0,7224.0,8521.0,1.5551712408492124,0.992405732079881,0.7372569321045693,0.9887652183956595,0.8179143087446431,0.9933484600251954
55,-2,15160.0,7607.0,7553.0,1.5503560144135602,0.9960315134903651,0.795340502463405,0.9947283951822057,0.7550155119501551,0.9956525859316658
56,-2,14748.5,6612.0,8136.5,1.479381515774315,0.9977418880876169,0.6607264726212647,0.9971830163278907,0.8186550431530504,0.994863207729289
57,-2,16309.0,7408.0,8901.0,1.6423811221548112,0.9951649094285301,0.7304556410605564,0.9976854522443117,0.9119254810942549,0.9878927077262399
58,-2,15978.0,7199.0,8779.0,1.6361981505434815,0.9973263476867206,0.7305709427617094,0.9948911039690028,0.9056272077817721,0.9956858071542526
59,-2,16771.0,8238.0,8533.0,1.6470451542229516,0.9980354845489188,0.7881209421452094,0.9952680355372858,0.8589242120777422,0.9962882548261851
60,-2,14504.5,7317.0,7187.5,1.5198204819377048,0.9956332100893508,0.75913499642535,0.9959434985898205,0.7606854855123548,0.9907337391240133
61,-2,16173.5,7442.0,8731.5,1.643835796798358,0.9944289468235572,0.7388371516343715,0.9960561424934399,0.9049986451639864,0.9864259886574943
62,-2,13472.5,6507.0,6965.5,1.35655399375004,0.9975375816749168,0.6572155700061557,0.9976122590272712,0.6993384237438842,0.993572284781539
63,-2,14557.25,7356.0,7201.25,1.4852162651016627,0.997419804294314,0.7340710727367107,0.9965428792124423,0.7511451923649519,0.9962616875534466
64,-2,16039.0,8051.0,7988.0,1.6046351204588511,0.998554466237747,0.8170203419742034,0.9946155530914795,0.7876147784846478,0.9861906901071182
65,-2,15486.25,8116.0,7370.25,1.5633170731231707,0.9979844033559956,0.8293085795170858,0.9944834540563785,0.7340084936060849,0.9977749033817044
66,-2,16894.5,7452.0,9442.5,1.735807605658576,0.9958874061845329,0.7542242214062422,0.9968065397481916,0.9815833842523338,0.9862480008194324
67,-2,16271.5,7386.0,8885.5,1.6713578714510786,0.998549427663498,0.7298113542381135,0.9958940086297423,0.9415465172129651,0.9953449946608831
68,-2,15853.0,8395.0,7458.0,1.5971328563813285,0.9987537569930993,0.8400356152383561,0.9961017204849221,0.7570972411429724,0.9950675358368383
69,-2,15645.0,8056.0,7589.0,1.593441293345913,0.992897602996619,0.8054423432424235,0.9960410875952227,0.7879989501034895,0.9834142470253749
70,-2,15271.75,7016.0,8255.75,1.5961618824796189,0.9977424921488318,0.7277913926279139,0.9933432448365243,0.868370489851705,0.9963067984299527
71,-2,16946.0,8361.0,8585.0,1.6869044524740446,0.9968979260256043,0.8629955764579558,0.9983999931836882,0.8239088760160888,0.986409443265156
72,-2,16255.0,7878.0,8377.0,1.6722249555257496,0.998465980763776,0.8064701040607011,0.9962251262185371,0.8657548514650485,0.9979080678364959
73,-2,14596.0,8302.0,6294.0,1.4552424865959248,0.9966605192584629,0.793380298987803,0.9952562222775327,0.6618621876081219,0.9927828120511469
74,-2,16458.0,7584.0,8874.0,1.7109697931841978,0.9981413532448802,0.797126296149263,0.9964959161763817,0.913843497034935,0.9966112535240111
75,-2,13908.5,5777.0,8131.5,1.3966630585891306,0.9980019582793542,0.6045950777559508,0.9919814663912421,0.7920679808331799,0.9972190370094577
76,-2,15758.5,7882.0,7876.5,1.5241789281707894,0.9970993800216791,0.783978508041785,0.9981958579021974,0.7402004201290042,0.993145803400735
77,-2,14447.0,7362.0,7085.0,1.4602123651196237,0.9815485281912978,0.7170072155460722,0.9950213433046907,0.7432051495735515,0.9341571553235936
78,-2,14611.25,6890.0,7721.25,1.4657536404100364,0.9972165639190979,0.7103027242370272,0.9980317849440773,0.7554509161730092,0.991165473964984
79,-2,15322.0,7464.0,7858.0,1.5251205436237054,0.9986835102737341,0.7116206657102067,0.9940701876060475,0.8134998779134988,0.9938220600893267
80,-2,17552.0,8244.0,9308.0,1.7049065256885652,0.9971153310698722,0.8344498873724989,0.9987534236336015,0.8704566383160663,0.9886461454563201
81,-2,14639.5,7053.0,7586.5,1.493050085216501,0.999031420972197,0.7109555257135552,0.9989728500317295,0.7820945595029456,0.9971265277095127
82,-2,15659.5,7393.0,8266.5,1.5531198311671983,0.9980022205312731,0.719131706097317,0.9971759929129272,0.8339881250698813,0.9964116827343761
83,-2,14870.0,7345.0,7525.0,1.4837153897931539,0.9951735199404482,0.7298766851907669,0.9952319298126003,0.753838704602387,0.9938150313713934
84,-2,14864.5,7604.0,7260.5,1.5306577528880776,0.9962168659330917,0.7793077406450774,0.9951545656399786,0.7513500122430001,0.9951945695202563
85,-2,15267.75,6499.0,8768.75,1.5984379486998794,0.9832775981325593,0.6559886380758864,0.9947517432738425,0.9424493106239931,0.9668159707685856
86,-2,15250.0,7712.0,7538.0,1.5154185565211855,0.9979027245154862,0.7794717801007178,0.9974365641656637,0.7359467764204678,0.9955814002845097
87,-2,16031.0,7637.0,8394.0,1.6175627263091272,0.999354538475157,0.7739505954655059,0.9930627447228131,0.8436121308436213,0.996578471677533
88,-2,15442.0,7302.0,8140.0,1.5158417609244177,0.9988746007363707,0.7376734918827349,0.9967982522735311,0.7781682690416827,0.995977403401417
89,-2,15244.0,7350.0,7894.0,1.533529685835797,0.9974761300332736,0.7330273183542731,0.9945691522983123,0.8005023674815237,0.9919773499218905
90,-2,15387.0,7451.0,7936.0,1.6270601413426014,0.9923966936358053,0.768437101702371,0.986297354999795,0.8586230396402303,0.9947144090841537
91,-2,14728.75,7483.0,7245.75,1.4272508144415081,0.9971171417738263,0.7644391554003915,0.9960093269694346,0.6628116590411166,0.9907470193199461
92,-2,15482.75,7037.0,8445.75,1.532407583910076,0.9993113942644607,0.7023475837474759,0.9965580827831294,0.8300600001626,0.9951114732771653
93,-2,17050.5,7429.0,9621.5,1.7150066785775668,0.9979844240776127,0.7704443892364439,0.9960981273275028,0.9445622893411229,0.9953388204357797
94,-2,16035.0,8045.0,7990.0,1.6292706363042064,0.9924990828177696,0.7723888614198886,0.9974550958483854,0.8568817748843177,0.9797096699370978
95,-2,15708.75,7857.0,7851.75,1.6620217704497178,0.9955535628173969,0.8183588499415885,0.9918554965462888,0.8436629205081292,0.9918893850025082
96,-2,14870.5,8133.0,6737.5,1.5185041788365419,0.9993395135445108,0.8498483612424836,0.9969463741705398,0.6686558175940581,0.9943096349225237
97,-2,16718.0,8093.0,8625.0,1.655703801951038,0.9977059704732847,0.8002363968463639,0.9985150791019342,0.855467405104674,0.9924529300363721
98,-2,15035.5,6937.0,8098.5,1.5182022681470226,0.9967276128178748,0.7047201235952012,0.9967046682907191,0.8134821445518214,0.9948014549237357
99,-2,14409.75,7284.0,7125.75,1.4188468411139683,0.9985121978863586,0.7290437444644374,0.9978718293907124,0.689803096649531,0.9950254905341431
100,-2,14989.75,7289.0,7700.75,1.4718240670082408,0.9951818636569261,0.7601931778019317,0.9941320942440487,0.7116308892063089,0.9842877951938758
101,-2,15045.5,6432.0,8613.5,1.4604398396013984,0.9901442136508551,0.6437675791016758,0.9866626819551335,0.8166722604997226,0.9897663425067559
102,-2,15723.0,7712.0,8011.0,1.503833804126338,0.9958928802634603,0.7447761330077614,0.9932974999062101,0.7590576711185767,0.9931893409691381
103,-2,14383.0,6939.0,7444.0,1.5112487501729874,0.996906941129434,0.7192605332146054,0.9932254494462213,0.7919882169583822,0.9874007331666491
104,-2,15336.5,7584.0,7752.5,1.5911072407970723,0.9975988086431044,0.7691755777017558,0.9977211524983334,0.8219316630953166,0.9937808160689153
105,-2,16966.0,8323.0,8643.0,1.6853650072811501,0.9990342037780325,0.7993980941779809,0.9968411284997364,0.8859669131031691,0.9934779339038294
106,-2,13266.0,7244.0,6022.0,1.2937758202292582,0.9955489461442973,0.6982661860786619,0.9933430012135468,0.5955096341505963,0.989516797655722
107,-2,14924.0,7239.0,7685.0,1.5531489650569896,0.9974944472561783,0.7664900940089009,0.9922421678766392,0.7866588710480887,0.992819619276612
108,-2,14658.25,7394.0,7264.25,1.456764195439142,0.9942727240015229,0.7455596240975962,0.9975987725544629,0.7112045713415457,0.9844753371274683
109,-2,14722.25,7706.0,7016.25,1.404244707968447,0.9902115741186365,0.7298509928665099,0.9927219496582457,0.6743937151019371,0.9816944127724402
110,-2,16019.0,7038.0,8981.0,1.5771127806061278,0.9977387542931296,0.6921300080133,0.9979029885300582,0.8849827725928278,0.9924146556282325
111,-2,15484.0,6530.0,8954.0,1.617349703937497,0.9956560586924676,0.6774503989865039,0.9943088800697847,0.939899304950993,0.9904537964233663
112,-2,17193.0,8677.0,8516.0,1.7730530568470306,0.9985924939265655,0.9086024339900244,0.9980005211796065,0.8644506228570062,0.9963857494786577
113,-2,16025.5,7997.0,8028.5,1.5740770570272706,0.9976534681924729,0.73955599622756,0.9946163059273744,0.8345210607997106,0.9939329154888573
114,-2,15989.0,7595.0,8394.0,1.5847795805057958,0.9983926497812935,0.7577445079434451,0.9969820204279809,0.8270350725623508,0.9946086440763378
115,-2,15231.5,7379.0,7852.5,1.5221664107591641,0.9934772692221486,0.7406259435082594,0.9886079642200044,0.7815404672509046,0.9941148540423882
116,-2,15493.25,7482.0,8011.25,1.6461530718425308,0.9977249650544017,0.8004414594484146,0.9926899946854396,0.8457116123941161,0.9919484160101907
117,-2,16314.0,8109.0,8205.0,1.6707302362503023,0.999121257374242,0.846420403618204,0.995210777676739,0.8243098326320983,0.9982725282582057
118,-2,15157.0,7197.0,7960.0,1.4777996704829968,0.9975079982155677,0.7311672706296727,0.993771721489112,0.746632399853324,0.9957204589380593
119,-2,14856.0,7146.0,7710.0,1.574828589518786,0.9963583954394429,0.7508567590405676,0.9841649570636121,0.8239718304782183,0.9957106589586949
120,-2,16034.5,8029.0,8005.5,1.5969204461702045,0.9980382657801913,0.8068300683703007,0.9895207343370102,0.7900903777999038,0.9953657369759215
121,-2,15492.25,7039.0,8453.25,1.5692695469966955,0.9981946937988249,0.7105147669811477,0.9924769709700795,0.8587547800155478,0.9908140602436618
122,-2,15254.0,7649.0,7605.0,1.513112400540624,0.9981442795792705,0.7395788120257881,0.994590509211016,0.7735335885148359,0.9933761430481102
123,-2,14320.0,6978.0,7342.0,1.4203655863996558,0.9975819464802603,0.7232901630689016,0.9970632475391945,0.6970754233307542,0.9954561904909721
124,-2,16455.0,8012.0,8443.0,1.6418550191245502,0.9976523044462356,0.7676381389283814,0.99003369165182,0.8742168801961688,0.9794669418820957
125,-2,16062.0,7976.0,8086.0,1.661843492449435,0.9979257247557006,0.8309402665434027,0.9968185614209845,0.8309032259060323,0.996951610965317
126,-2,14783.0,6378.0,8405.0,1.5313522529355226,0.997863059849871,0.6680565719065658,0.9913057472216469,0.8632956810289568,0.9981312077069556
127,-2,12963.5,6986.0,5977.5,1.1864482628769826,0.9898204743583413,0.6664358640583586,0.9967969009111074,0.5200123988186239,0.9699810775607021
128,-2,14928.0,8323.0,6605.0,1.4915885544538856,0.9973492341751418,0.8218666837306668,0.9983864149739624,0.6697218707232188,0.9893876556046445
129,-2,15434.0,7582.0,7852.0,1.5266309088503092,0.9978930869242778,0.7297134687911346,0.9985247774556987,0.7969174400591744,0.9942462974844912
130,-2,16527.25,8116.0,8411.25,1.6858446204614461,0.9982410778106793,0.8168788357467883,0.9948813732123182,0.8689657847146578,0.9966909617845211
131,-2,15196.0,7150.0,8046.0,1.517702588130026,0.9959457268307964,0.7327707755177078,0.9928728680465899,0.7849318126123181,0.9740754409858465
132,-2,16549.75,6968.0,9581.75,1.6391923831949238,0.995877904457753,0.6758802165748021,0.9953896814570732,0.9633121666201216,0.9940709586355956
133,-2,14277.0,7087.0,7190.0,1.3941081325965814,0.9960340856559542,0.7570396864843969,0.9967189112730535,0.6370684461121845,0.9736935779707508
134,-2,15638.0,6930.0,8708.0,1.5737090261660902,0.9986312494665908,0.7098899426468994,0.9949878771994586,0.8638190835191908,0.9923461085868409
135,-2,16454.25,7968.0,8486.25,1.670543389322934,0.9940603839397296,0.8139876427238765,0.9966978321902678,0.8565557465990574,0.9856994657811036
136,-2,15037.5,6405.0,8632.5,1.5282247830197477,0.9907678048660034,0.6588145744681457,0.9924324259477054,0.8694102085516021,0.98577051128425
137,-2,17423.0,8403.0,9020.0,1.7734561141065612,0.9984268687110492,0.8383217904312179,0.9927683070779985,0.9351343236753432,0.9972343203595804
138,-2,13790.0,7687.0,6103.0,1.2849972731064727,0.9907898680545358,0.752455705200557,0.9911962352206299,0.5325415679059157,0.9812593643583943
139,-2,15275.0,7424.0,7851.0,1.517486411079864,0.9974646307413879,0.7658155172121551,0.9984389549801889,0.7516708938677089,0.9900636380932535
140,-2,13526.0,6386.0,7140.0,1.356416190925162,0.9976364811116689,0.6299572631455727,0.9976338910710532,0.7264589277795893,0.9935361217978455
141,-2,15109.0,6786.0,8323.0,1.5189729612637297,0.9965021333999504,0.6980692203986922,0.9939727548824587,0.8209037408650374,0.9964132343576685
142,-2,16728.0,7452.0,9276.0,1.62799399075094,0.9974426305735739,0.751423700762237,0.9966073477318012,0.8765702899887029,0.9958817258516257
143,-2,15547.5,6605.0,8942.5,1.473222615963726,0.9971228742878113,0.6335037500750375,0.9936416436904556,0.8397188658886886,0.9944775346417625
144,-2,12796.0,6761.0,6035.0,1.2595258499142585,0.9977468229046399,0.6730942961929429,0.995767780062726,0.5864315537213155,0.9922384078934132
145,-2,15910.75,7604.0,8306.75,1.5939774693232747,0.9981374482322951,0.754902808639028,0.9986105979214491,0.8390746606842466,0.9928664192567208
146,-2,16510.0,8648.0,7862.0,1.6600783817027838,0.9983704240073534,0.8218309202863092,0.9969282727441809,0.8382474614164747,0.9889484335771983
147,-2,16983.5,8636.0,8347.5,1.6900271912682718,0.998730991192097,0.8598529556465295,0.9981082173627155,0.8301742356217423,0.9970828036904846
148,-2,16542.5,7448.0,9094.5,1.6743295661207958,0.9991186952538167,0.7616738356407383,0.9903094810121867,0.9126557304800573,0.9937586609667556
149,-2,14122.5,6989.0,7133.5,1.330307401561074,0.9967320511078368,0.7091690123396901,0.9977021258617879,0.6211383892213839,0.9812394869561611
150,-2,14912.0,8228.0,6684.0,1.4950761608522616,0.99617843657431,0.8437756793357568,0.9984306537676707,0.6513004815165048,0.9809444831827356
151,-2,13520.5,6721.0,6799.5,1.3490052388640523,0.9971265600781662,0.6634723397207234,0.9972316337664369,0.685532899143329,0.9930713457238501
152,-2,14554.75,6122.0,8432.75,1.4789438467149385,0.9988795154614584,0.6097922168299221,0.9952894394815988,0.8691516298850163,0.9980623850581584
153,-2,14962.0,7031.0,7931.0,1.4743641742486417,0.996627981377312,0.6773642364536424,0.9946701022363009,0.7969999377949993,0.9960044116897694
154,-2,15413.0,7344.0,8069.0,1.476283786412838,0.989862295114126,0.7349482531254825,0.995698109818957,0.7413355332873554,0.9763652474179825
155,-2,14678.0,7841.0,6837.0,1.462461302423613,0.9978093142498071,0.7766841907468419,0.9947629459313597,0.6857771116767711,0.9960768485931377
156,-2,13465.0,6944.0,6521.0,1.3025120697681207,0.9963902267312673,0.6991875833298759,0.9950671890555546,0.6033244864382449,0.9909022096876772
157,-2,16991.5,7281.0,9710.5,1.7142949357944492,0.9985683915635324,0.7259546923855469,0.9963354635880936,0.9883402434089025,0.9964776224422123
158,-2,15052.75,7768.0,7284.75,1.5110815743538157,0.9979428092789699,0.7860388895643889,0.9976158166482394,0.7250426847894268,0.9953118320856654
159,-2,15588.5,7786.0,7802.5,1.5512821234918213,0.9915552141011612,0.7799638127516382,0.9928846556889622,0.7713183107401831,0.978642925680602
160,-2,14131.0,7182.0,6949.0,1.4135313267788132,0.9976567019917078,0.7420263286062633,0.9945360282973947,0.6715049981725499,0.9894823791218147
161,-2,16675.0,7560.0,9115.0,1.6699460708009608,0.9977863842658856,0.7494820424288204,0.9981256312764426,0.9204640283721403,0.989582074700874
162,-2,13266.0,6927.0,6339.0,1.3191106383436064,0.9957293931567497,0.6865668308356683,0.9978119164354639,0.632543807507938,0.9873186246766135
163,-2,14311.25,7581.0,6730.25,1.365628597584286,0.9949847319843241,0.7468469750204697,0.997210130733636,0.6187816225638162,0.976569623916351
164,-2,16216.0,8608.0,7608.0,1.640099197079992,0.9965990572844272,0.9034170593321706,0.9971393235762666,0.7366821377478214,0.9893234241842759
165,-2,13878.25,7371.0,6507.25,1.451428804678788,0.9943282098417981,0.7342946043649461,0.9985638381776956,0.717134200313842,0.9760300706114664
166,-2,15930.75,7444.0,8486.75,1.603765385642654,0.9978584115763334,0.7481989282799892,0.9969844167159289,0.8555664573626646,0.9933396724743582
167,-2,15039.0,7911.0,7128.0,1.4644709744477098,0.9981952180520723,0.8051435296434353,0.9987053822334035,0.6593274448042744,0.9897192291546199
168,-2,13934.75,6989.0,6945.75,1.385432500365325,0.9966637043072188,0.6661425653654256,0.9981486301840784,0.7192899349998993,0.9879062021409739
169,-2,13974.5,6957.0,7017.5,1.4121809836418098,0.9968691467472254,0.7001289321772893,0.9958646999912951,0.7120520514645206,0.9898566572294385
170,-2,15154.5,7683.0,7471.5,1.5413312127923122,0.9955966949970702,0.7862992626689926,0.9964875440578026,0.7550319501233195,0.9887659111738096
171,-2,15266.25,7953.0,7313.25,1.4401763455727634,0.9956714863115174,0.7379489323134893,0.9946675260904024,0.7022274132592742,0.9929119429462587
172,-2,15872.75,7240.0,8632.75,1.6093651124536512,0.9987134880379973,0.7384539638985397,0.995563624109125,0.8709111485551115,0.9950459830066812
173,-2,18170.75,8426.0,9744.75,1.7859467927344679,0.9990792874648539,0.8338216913502169,0.9980823717111533,0.952125101384251,0.9951095679189944
174,-2,16740.0,7844.0,8896.0,1.7151682304361824,0.9963770334037179,0.7202577098965771,0.9831691782211707,0.9949105205396052,0.9824631672897903
175,-2,14258.0,7073.0,7185.0,1.4095050702685508,0.9950072581306454,0.6885828192158282,0.9941964396219078,0.7209222510527226,0.9882638452876712
176,-2,14657.0,6376.0,8281.0,1.5188534599240346,0.9975914700530861,0.6784685324566854,0.9962235677427604,0.8403849274673493,0.9969314965788034
177,-2,16286.0,8000.0,8286.0,1.6410916479204165,0.9949626423112681,0.8018120432181204,0.9985087954570064,0.839279604702296,0.9873878259207104
178,-2,14478.5,6845.0,7633.5,1.4429344356308444,0.9971069284021667,0.6875360925413609,0.9940065411910413,0.7553983430894834,0.9962172976480433
179,-2,14980.0,7324.0,7656.0,1.4628269460677694,0.9985938649231745,0.7358982769109828,0.9990470216805598,0.7269286691567867,0.9946548828042804
180,-2,14392.0,8050.0,6342.0,1.4732583739765837,0.9974162447185737,0.8302537702905377,0.9982202877190373,0.6430046036860461,0.9907247383439695
181,-2,14876.0,7171.0,7705.0,1.5247565133030652,0.994263207128326,0.7345849126218491,0.9952284067173587,0.7901716006812161,0.991886131358999
182,-2,14596.75,6296.0,8300.75,1.4502016638765167,0.9996623500958104,0.6276343750503437,0.99890502271383,0.8225672888261729,0.9996345634745858
183,-2,15903.0,8371.0,7532.0,1.5946065821005657,0.9986122340641563,0.8546685461666854,0.9981663741520245,0.7399380359338804,0.9942225844538849
184,-2,15854.0,7909.0,7945.0,1.5747889507898896,0.9975375529797397,0.7717938093679381,0.9959927554857246,0.8029951414219514,0.9960471812926617
185,-2,15498.0,7799.0,7699.0,1.4719652852671528,0.9947588940733803,0.7439996325539964,0.9934616521445235,0.7279656527131565,0.9871098240090633
186,-2,17518.0,8127.0,9391.0,1.7244789545062895,0.9965621603601559,0.8183042802410428,0.9967739723979102,0.9061746742652468,0.9920595586664577
187,-2,16037.0,7713.0,8324.0,1.6234581583965815,0.9981983001317293,0.7792080414760804,0.9973018535143081,0.8442501169205011,0.9951791285684104
188,-2,15783.0,8430.0,7353.0,1.5674618598101187,0.9979108860103956,0.833848203526482,0.9962468715545588,0.7336136562836366,0.9973396984509583
189,-2,16763.0,8273.0,8490.0,1.6819738509257385,0.9985578131136292,0.824814699886147,0.9974089074731256,0.8571591510395915,0.9964740739791512
190,-2,13338.0,6573.0,6765.0,1.3417350591823507,0.9965318074483522,0.6671511115015111,0.9987299360169469,0.6745839476808395,0.9889671633579661
191,-2,16732.5,7946.0,8786.5,1.6962207417077073,0.9975263662875185,0.8205852135458521,0.9976093683911215,0.8756355281618553,0.9920347113134286
192,-2,15832.25,7596.0,8236.25,1.595355394682554,0.9983581231781644,0.7633218794832188,0.9962806561056906,0.8320335151993351,0.9968713045994999
193,-2,15118.5,7771.0,7347.5,1.4745636780036369,0.9972007392572351,0.7912600841086008,0.9948769466419647,0.6833035938950359,0.9902333881272589
194,-2,17242.5,7893.0,9349.5,1.7757064135695642,0.9979711661079737,0.8095096452370965,0.9975084975069158,0.9661967683324677,0.9974130000528987
195,-2,16500.5,8082.0,8418.5,1.6589387109323872,0.9969383335001418,0.845965402031654,0.9971010261058744,0.812973308900733,0.9838391686737841
196,-2,15981.5,7392.0,8589.5,1.5024921260769213,0.9963133361918254,0.7136729458227294,0.9966895104817485,0.7888191802541918,0.988831392407247
197,-2,14830.0,7446.0,7384.0,1.4650942710454427,0.9935751469321344,0.7602199410301994,0.99434246073052,0.7048743300152434,0.9885847591013619
198,-2,14412.0,6765.0,7647.0,1.376159306607593,0.9947008823282187,0.6270192304441923,0.9947988288524844,0.7491400761634007,0.9919740466477036
199,-2,16311.0,7781.0,8530.0,1.5973670499076704,0.9983938260770612,0.760911101641111,0.9975440973383105,0.8364559482665594,0.9979064293265774
200,-2,16596.5,7686.0,8910.5,1.6986057834660577,0.9980552700874591,0.8017009604470096,0.9969561286496124,0.8969048230190483,0.9960775876507024
201,-2,16714.75,7611.0,9103.75,1.6852707451787075,0.9977603491853662,0.7504181294141813,0.9967927335310327,0.9348526157645262,0.992703494042273
202,-2,16279.0,7696.0,8583.0,1.5940312090528121,0.9938136128090224,0.770563296343633,0.9971271573839082,0.8234679127091791,0.9872901487167136
203,-2,15108.5,7641.0,7467.5,1.5069520715030207,0.9971599381033847,0.7434180433201805,0.9918362017527468,0.7635340281828403,0.9981355602494668
204,-2,15991.0,7980.0,8011.0,1.493703609435036,0.997469995007006,0.760687198324872,0.9965114272811427,0.7330164111101641,0.9943656384262921
205,-2,15370.0,8389.0,6981.0,1.5702361376313614,0.9962336861361565,0.8350835877888358,0.9962221946498361,0.7351525498425255,0.9922058778847767
206,-2,15503.0,6986.0,8517.0,1.579267209327672,0.9963319422866641,0.7094865071848651,0.9959372051410871,0.869780702142807,0.990013051732487
207,-2,17793.75,8473.0,9320.75,1.8002482201839822,0.9986047149250464,0.8278529850345299,0.998626885188999,0.9723952351494524,0.994963099541938
208,-2,16702.5,8054.0,8648.5,1.6440661532961616,0.9984044974325805,0.8210818717468187,0.9959197139739635,0.8229842815493428,0.9919507817220774
209,-2,15203.0,7050.0,8153.0,1.5731653407011534,0.9976698966223362,0.7306556070465561,0.9980691392445711,0.8425097336545974,0.9929116085379699
210,-2,14823.75,7473.0,7350.75,1.494822619400226,0.9936442331417034,0.7320952604229526,0.993775674220145,0.7627273589772736,0.987108960103174
211,-2,16470.0,7728.0,8742.0,1.6660729609892295,0.9980436813177964,0.7896471529384715,0.997508247111039,0.8764258080507581,0.995465597789633
212,-2,17542.75,7698.0,9844.75,1.834594514376945,0.9974837351284133,0.8170517782245178,0.9954854856666356,1.0175427361524274,0.9934454560922743
213,-2,15324.75,7745.0,7579.75,1.4643187524121875,0.9933075253658235,0.75519400780594,0.9917824221770882,0.7091247446062474,0.990880206545881
214,-2,16350.5,8259.0,8091.5,1.584440608597406,0.997299220261716,0.818967400739674,0.9982837939031426,0.7654732078577321,0.9904739923898319
215,-2,16077.75,8487.0,7590.75,1.5709181908121819,0.9989357255100041,0.832935398431354,0.9980446326353292,0.737982792380828,0.9945676945630769
216,-2,15511.0,7459.0,8052.0,1.5530094415250943,0.9982203524402302,0.7641571865435719,0.9963029977928589,0.7888522549815226,0.9938953397094938
217,-2,13449.75,7217.0,6232.75,1.3059441694264418,0.9936653136721385,0.7164736129147361,0.9945193151807199,0.5894705565117055,0.9841462987790495
218,-2,17143.5,7768.0,9375.5,1.701748505263485,0.9979453038366908,0.7790791612047916,0.9946030285000818,0.9226693440586934,0.99485408102205
219,-2,14945.0,8141.0,6804.0,1.4529094347090943,0.9987088338449203,0.8005935241639353,0.996814538931423,0.6523159105451591,0.9933494987484054
220,-2,15003.0,6989.0,8014.0,1.4469591812150917,0.9978407897340165,0.6904500677505007,0.9976166700568811,0.7565091134645912,0.9952420095771765
221,-2,15513.0,7512.0,8001.0,1.5125387593043875,0.9946144658529446,0.7542514625525146,0.9975983416554014,0.758287296751873,0.9840180468932844
222,-2,16413.75,8304.0,8109.75,1.65064600267696,0.9909000188622263,0.8280022599780226,0.9881298237403315,0.8226437426989375,0.989277412045486
223,-2,14776.0,7819.0,6957.0,1.413831701829817,0.995297379474153,0.7797457605094577,0.9965023289242761,0.6340859413203594,0.9857092671999839
224,-2,16191.0,7614.0,8577.0,1.5431477634894777,0.991797487145193,0.720258192050582,0.9962724630305086,0.8228895714388957,0.9828579422863405
225,-2,15993.0,7066.0,8927.0,1.6580714157492142,0.998601017700108,0.7332482953024829,0.9877499269197474,0.9248231204467312,0.9923307548940994
226,-2,15443.0,6821.0,8622.0,1.554080204675302,0.9979923885177394,0.7109196894051969,0.9969170989835464,0.8431605152701052,0.9974249576109568
227,-2,16026.0,8275.0,7751.0,1.641638591455886,0.9954044474326035,0.8447796108897961,0.9977737573721431,0.7968589805660898,0.9868675345608583
228,-2,15447.0,7670.0,7777.0,1.5760435789034357,0.9983132468466144,0.8052882481088824,0.997699048626933,0.7707553307945533,0.9934102716300085
229,-2,15946.25,7400.0,8546.25,1.5166136390291365,0.9976580035862062,0.7043644567256445,0.9976493105145067,0.8122491823034919,0.9949992670000417
230,-2,15346.0,7470.0,7876.0,1.5502128488471285,0.9969105929693427,0.7332778899247789,0.994204251519439,0.8169349589223496,0.9905840269726977
231,-2,15362.25,7881.0,7481.25,1.497124609736746,0.9981533423188557,0.7629345080433451,0.9954930642661101,0.734190101693401,0.990234697529339
232,-2,12517.25,7511.0,5006.25,1.294012706596127,0.9931033654351953,0.7631648278616483,0.9971793903236583,0.5308478787344788,0.9657860283710764
233,-2,15218.75,7730.0,7488.75,1.48026100802311,0.9977154855165814,0.7617799799557998,0.9969953081104198,0.7184810280673103,0.9914700268522373
234,-2,16851.0,7210.0,9641.0,1.7521270281207704,0.996966051463526,0.743861795572618,0.9984565678036225,1.0082652325481523,0.9930841341726261
